replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
13,2500,5,bounded,ccmar,0.15,seq,0.1662055157648445,0.009035798322404897,0.14849567648136344,0.18391535504832554,1
14,2500,5,bounded,ccmar,0.15,full,0.15878290668659412,0.006561113316333463,0.14592336088809438,0.17164245248509385,1
14,2500,5,bounded,ccmar,0.15,cc,0.17003447508997002,0.009721397345094996,0.15098088641418053,0.1890880637657595,0
14,2500,5,bounded,ccmar,0.15,seq,0.1682713826512654,0.009030633236921111,0.15057166674930966,0.18597109855322114,0
15,2500,5,bounded,ccmar,0.15,full,0.14403951703784254,0.006700733490083239,0.130906320727278,0.15717271334840707,1
15,2500,5,bounded,ccmar,0.15,cc,0.15027280480351726,0.009264963385507231,0.1321138102498408,0.1684317993571937,1
15,2500,5,bounded,ccmar,0.15,seq,0.14951242652949936,0.008368023765449673,0.13311140132744276,0.16591345173155597,1
16,2500,5,bounded,ccmar,0.15,full,0.14970822918500967,0.006786711500016628,0.13640651907151327,0.16300993929850607,1
16,2500,5,bounded,ccmar,0.15,cc,0.14482988646034156,0.010246673308535523,0.12474677581426406,0.16491299710641907,1
16,2500,5,bounded,ccmar,0.15,seq,0.14288408512595407,0.009965421677930388,0.1233522175464558,0.16241595270545234,1
17,2500,5,bounded,ccmar,0.15,full,0.14986570176763245,0.006629931831174559,0.1368712741585746,0.16286012937669028,1
17,2500,5,bounded,ccmar,0.15,cc,0.15554454412681876,0.009137553367182683,0.137635268620328,0.17345381963330953,1
17,2500,5,bounded,ccmar,0.15,seq,0.15603838055807195,0.008359582511723935,0.13965389990930216,0.17242286120684175,1
18,2500,5,bounded,ccmar,0.15,full,0.15352615283845192,0.006606151091663828,0.14057833462236086,0.16647397105454298,1
18,2500,5,bounded,ccmar,0.15,cc,0.14581387425872894,0.009038320136642394,0.1280990923101667,0.16352865620729118,1
18,2500,5,bounded,ccmar,0.15,seq,0.15276559533236933,0.008059248155477941,0.1369697592051617,0.16856143145957697,1
19,2500,5,bounded,ccmar,0.15,full,0.15869457170932766,0.0066130452002102795,0.14573324128878004,0.17165590212987528,1
19,2500,5,bounded,ccmar,0.15,cc,0.15730075753963318,0.009282185947039712,0.13910800738563153,0.17549350769363484,1
19,2500,5,bounded,ccmar,0.15,seq,0.15911830926117393,0.008319757384103857,0.14281188442821918,0.17542473409412868,1
20,2500,5,bounded,ccmar,0.15,full,0.1508539755440041,0.006699846292507294,0.1377225181087356,0.1639854329792726,1
20,2500,5,bounded,ccmar,0.15,cc,0.14986225598575226,0.008714286242477342,0.1327825687995238,0.16694194317198072,1
20,2500,5,bounded,ccmar,0.15,seq,0.15158949894768958,0.007942284451921671,0.13602290746695067,0.1671560904284285,1
21,2500,5,bounded,ccmar,0.15,full,0.14696335139016106,0.00669672357112193,0.13383801437634163,0.1600886884039805,1
21,2500,5,bounded,ccmar,0.15,cc,0.137009499477127,0.010547076428842297,0.11633760953440478,0.15768138941984924,1
21,2500,5,bounded,ccmar,0.15,seq,0.14132973566976165,0.009631278377483206,0.1224527769248152,0.16020669441470808,1
22,2500,5,bounded,ccmar,0.15,full,0.15622489686767935,0.006740295813313732,0.14301415982843832,0.16943563390692037,1
22,2500,5,bounded,ccmar,0.15,cc,0.15403504775513333,0.009212354525485793,0.1359791646723666,0.17209093083790006,1
22,2500,5,bounded,ccmar,0.15,seq,0.15442690739010378,0.008719772863518833,0.13733646662423718,0.1715173481559704,1
23,2500,5,bounded,ccmar,0.15,full,0.13779601611146783,0.006694963173800253,0.12467412941299735,0.1509179028099383,1
23,2500,5,bounded,ccmar,0.15,cc,0.1265742826734759,0.009601133818278616,0.10775640617890028,0.1453921591680515,0
23,2500,5,bounded,ccmar,0.15,seq,0.12584814635290745,0.008898753650783183,0.10840690969007809,0.1432893830157368,0
24,2500,5,bounded,ccmar,0.15,full,0.14937614993235257,0.006555331303573956,0.1365279366706196,0.16222436319408554,1
24,2500,5,bounded,ccmar,0.15,cc,0.14746457271905328,0.00923877864666674,0.12935689931044878,0.16557224612765778,1
24,2500,5,bounded,ccmar,0.15,seq,0.14907288665460985,0.00870301301682157,0.1320152945846563,0.1661304787245634,1
25,2500,5,bounded,ccmar,0.15,full,0.15815523397643277,0.0064759773952292035,0.14546255151708803,0.1708479164357775,1
