replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
44,2500,ccmar,0.2558505160746848,cc,0.2610421428300773,0.01517922077453933,0.23129141679859805,0.2907928688615566,1
44,2500,ccmar,0.2558505160746848,cc_ccproj,0.2610421428300772,0.015179220774539332,0.23129141679859794,0.2907928688615565,1
44,2500,ccmar,0.2558505160746848,seq,0.26101062282389864,0.015025397527325478,0.23156138481694352,0.29045986083085373,1
45,2500,ccmar,0.2558505160746848,full,0.26178510538762023,0.008965923607970567,0.2442122180278605,0.27935799274737994,1
45,2500,ccmar,0.2558505160746848,cc,0.2627972562146969,0.010992709956796416,0.24125194060688107,0.2843425718225127,1
45,2500,ccmar,0.2558505160746848,cc_ccproj,0.2627972562146968,0.010992709956796416,0.24125194060688096,0.2843425718225126,1
45,2500,ccmar,0.2558505160746848,seq,0.2641809743249277,0.010768658378699003,0.24307479174086216,0.28528715690899326,1
46,2500,ccmar,0.2558505160746848,full,0.27003187901554154,0.010966956622995499,0.24853703901445734,0.29152671901662575,1
46,2500,ccmar,0.2558505160746848,cc,0.2764618555740728,0.014526610400769519,0.24799022237111962,0.30493348877702603,1
46,2500,ccmar,0.2558505160746848,cc_ccproj,0.2764618555740729,0.014526610400769522,0.24799022237111965,0.3049334887770261,1
46,2500,ccmar,0.2558505160746848,seq,0.27776566675480674,0.014456056113590047,0.2494323174136802,0.3060990160959333,1
47,2500,ccmar,0.2558505160746848,full,0.2441706596890268,0.009675418795649465,0.22520718731421194,0.2631341320638416,1
47,2500,ccmar,0.2558505160746848,cc,0.23974035831494994,0.010548899686877122,0.21906489485214492,0.26041582177775496,1
47,2500,ccmar,0.2558505160746848,cc_ccproj,0.2397403583149499,0.010548899686877122,0.21906489485214486,0.2604158217777549,1
47,2500,ccmar,0.2558505160746848,seq,0.23754745376042752,0.01033403662060762,0.21729311416911856,0.2578017933517365,1
48,2500,ccmar,0.2558505160746848,full,0.26054707228739343,0.009255920459295117,0.24240580154340757,0.2786883430313793,1
48,2500,ccmar,0.2558505160746848,cc,0.2539758281271454,0.010218825366625354,0.2339472984442554,0.2740043578100354,1
48,2500,ccmar,0.2558505160746848,cc_ccproj,0.2539758281271454,0.010218825366625354,0.2339472984442554,0.2740043578100354,1
48,2500,ccmar,0.2558505160746848,seq,0.2545509826288128,0.010058967159644536,0.23483576927423835,0.27426619598338725,1
49,2500,ccmar,0.2558505160746848,full,0.24413717776858984,0.009873996887543389,0.22478449948554421,0.2634898560516355,1
49,2500,ccmar,0.2558505160746848,cc,0.23830104304357055,0.012747104741201856,0.21331717684365514,0.26328490924348597,1
49,2500,ccmar,0.2558505160746848,cc_ccproj,0.23830104304357064,0.012747104741201854,0.21331717684365523,0.263284909243486,1
49,2500,ccmar,0.2558505160746848,seq,0.23689222632374385,0.01275203419826872,0.21189869856551405,0.2618857540819736,1
50,2500,ccmar,0.2558505160746848,full,0.2279983231837968,0.010588224867689046,0.20724578378291492,0.2487508625846787,0
50,2500,ccmar,0.2558505160746848,cc,0.23218716212545837,0.00972567563810487,0.21312518814945422,0.25124913610146254,0
50,2500,ccmar,0.2558505160746848,cc_ccproj,0.2321871621254583,0.00972567563810487,0.21312518814945416,0.2512491361014625,0
