replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
49,2500,ccmar,0.2558505160746848,full,0.2659550720313229,0.010936567542068874,0.24451979353437817,0.2873903505282676,1
49,2500,ccmar,0.2558505160746848,cc,0.27646130274658653,0.014491073255718443,0.2480593210680468,0.3048632844251263,1
49,2500,ccmar,0.2558505160746848,cc_ccproj,0.2764613027465867,0.014491073255718436,0.24805932106804698,0.30486328442512645,1
49,2500,ccmar,0.2558505160746848,seq,0.2784511930158182,0.013891347716271332,0.2512246517952037,0.30567773423643274,1
50,2500,ccmar,0.2558505160746848,full,0.24740769506442092,0.010806838125521214,0.226226681551645,0.26858870857719686,1
50,2500,ccmar,0.2558505160746848,cc,0.24045267535403714,0.015466257380214208,0.2101393679131905,0.2707659827948838,1
50,2500,ccmar,0.2558505160746848,cc_ccproj,0.24045267535403692,0.01546625738021421,0.21013936791319027,0.27076598279488356,1
50,2500,ccmar,0.2558505160746848,seq,0.24071076300855385,0.014919721113068218,0.2114686469675583,0.2699528790495494,1
51,2500,ccmar,0.2558505160746848,full,0.25912958186033264,0.009696922176462243,0.24012396363357888,0.27813520008708636,1
51,2500,ccmar,0.2558505160746848,cc,0.25541017911007147,0.015275895420223307,0.22546997425483342,0.2853503839653095,1
51,2500,ccmar,0.2558505160746848,cc_ccproj,0.2554101791100713,0.015275895420223293,0.22546997425483328,0.2853503839653093,1
51,2500,ccmar,0.2558505160746848,seq,0.25428286259656413,0.014523185211940091,0.22581794264035684,0.28274778255277144,1
52,2500,ccmar,0.2558505160746848,full,0.24529381956555957,0.009744483466586192,0.2261949829231046,0.2643926562080145,1
52,2500,ccmar,0.2558505160746848,cc,0.24660789633620953,0.015589163779487025,0.21605369677931865,0.2771620958931004,1
52,2500,ccmar,0.2558505160746848,cc_ccproj,0.24660789633620944,0.015589163779487032,0.21605369677931854,0.2771620958931003,1
52,2500,ccmar,0.2558505160746848,seq,0.24983617921427667,0.015317099777767441,0.21981521530224601,0.27985714312630733,1
53,2500,ccmar,0.2558505160746848,full,0.23983088157824714,0.009024747756223564,0.2221427010064903,0.257519062150004,1
53,2500,ccmar,0.2558505160746848,cc,0.24165542842349577,0.013166012438771973,0.21585051822349635,0.2674603386234952,1
53,2500,ccmar,0.2558505160746848,cc_ccproj,0.24165542842349597,0.013166012438771973,0.21585051822349655,0.2674603386234954,1
53,2500,ccmar,0.2558505160746848,seq,0.24221893189601706,0.012786452153929515,0.21715794618427062,0.2672799176077635,1
54,2500,ccmar,0.2558505160746848,full,0.2582340009319401,0.010870388849500373,0.2369284302889736,0.2795395715749066,1
54,2500,ccmar,0.2558505160746848,cc,0.2740478057236076,0.0261503798760292,0.22279400298454938,0.3253016084626658,1
54,2500,ccmar,0.2558505160746848,cc_ccproj,0.27404780572360743,0.02615037987602921,0.22279400298454918,0.3253016084626657,1
54,2500,ccmar,0.2558505160746848,seq,0.27280725850221504,0.02605752701004966,0.22173544403633805,0.32387907296809204,1
55,2500,ccmar,0.2558505160746848,full,0.25560370129119686,0.008404911505602542,0.23913037744696955,0.27207702513542414,1
