replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1741,2500,seqmar,0.2558505160746848,cc_ccproj,0.19218972674431914,0.023334424841044376,0.1464550944559154,0.23792435903272288,0
1741,2500,seqmar,0.2558505160746848,seq,0.2438690882517724,0.017773563019380947,0.20903354485683276,0.278704631646712,1
1742,2500,seqmar,0.2558505160746848,full,0.27005532644451824,0.013673248761640113,0.24325625132004672,0.29685440156898973,1
1742,2500,seqmar,0.2558505160746848,cc,0.24859960569914996,0.028945658156021317,0.19186715820454012,0.30533205319375983,1
1742,2500,seqmar,0.2558505160746848,cc_ccproj,0.24857348130777282,0.028994491060714885,0.1917453230787031,0.3054016395368425,1
1742,2500,seqmar,0.2558505160746848,seq,0.27033523284837185,0.018196930129128052,0.23466990516608907,0.3060005605306546,1
1743,2500,seqmar,0.2558505160746848,full,0.2626166264991837,0.010694540290637065,0.24165571269832253,0.2835775403000449,1
1743,2500,seqmar,0.2558505160746848,cc,0.22317434771311706,0.010952786190506105,0.20170728124935744,0.24464141417687668,0
1743,2500,seqmar,0.2558505160746848,cc_ccproj,0.22434310607482552,0.010898880067478588,0.202981693670746,0.24570451847890504,0
1743,2500,seqmar,0.2558505160746848,seq,0.25892222104062673,0.010924365811944899,0.23751085749527406,0.2803335845859794,1
1744,2500,seqmar,0.2558505160746848,full,0.2650327375038141,0.012626385646303388,0.24028547638214598,0.28977999862548226,1
1744,2500,seqmar,0.2558505160746848,cc,0.22478916236647448,0.014543927805445002,0.1962835876740516,0.2532947370588973,0
1744,2500,seqmar,0.2558505160746848,cc_ccproj,0.22382694771482975,0.014656048257965595,0.19510162097353617,0.2525522744561233,0
1744,2500,seqmar,0.2558505160746848,seq,0.25585598454347047,0.013433883924045114,0.22952605587985042,0.2821859132070905,1
1745,2500,seqmar,0.2558505160746848,full,0.2598396023606402,0.010072229000706912,0.2400983962752148,0.2795808084460656,1
1745,2500,seqmar,0.2558505160746848,cc,0.23022425807491473,0.014567197653851944,0.20167307531768855,0.25877544083214093,1
1745,2500,seqmar,0.2558505160746848,cc_ccproj,0.22750637501778911,0.014508514826090644,0.19907020848948603,0.2559425415460922,1
1745,2500,seqmar,0.2558505160746848,seq,0.2554028004971287,0.013488268557500984,0.22896627991062277,0.2818393210836347,1
1746,2500,seqmar,0.2558505160746848,full,0.27165811647758337,0.009746874530623709,0.25255459343573017,0.29076163951943657,1
1746,2500,seqmar,0.2558505160746848,cc,0.2547393154059573,0.020561820482296787,0.21443888780407758,0.295039743007837,1
1746,2500,seqmar,0.2558505160746848,cc_ccproj,0.2534016402758529,0.020561870500227494,0.21310111464063042,0.29370216591107534,1
1746,2500,seqmar,0.2558505160746848,seq,0.2844082141291911,0.017021413291244805,0.2510468571123799,0.3177695711460023,1
1747,2500,seqmar,0.2558505160746848,full,0.2602723323977079,0.008320293748175736,0.2439648563104897,0.27657980848492614,1
1747,2500,seqmar,0.2558505160746848,cc,0.22521172055269326,0.012230488388315603,0.20124040379825933,0.24918303730712718,0
1747,2500,seqmar,0.2558505160746848,cc_ccproj,0.2260042380081012,0.012226254149563083,0.20204122020912418,0.24996725580707824,0
1747,2500,seqmar,0.2558505160746848,seq,0.24968099720823747,0.014548995008410165,0.22116549098050053,0.2781965034359744,1
1748,2500,seqmar,0.2558505160746848,full,0.24865816728454393,0.009713806466817241,0.22961945645678986,0.267696878112298,1
1748,2500,seqmar,0.2558505160746848,cc,0.210349866091668,0.014788635951361992,0.18136467224652425,0.23933505993681176,0
1748,2500,seqmar,0.2558505160746848,cc_ccproj,0.20857014234653543,0.01461868214952024,0.17991805183203718,0.23722223286103367,0
1748,2500,seqmar,0.2558505160746848,seq,0.25663920261529094,0.01344945030073138,0.23027876441399603,0.28299964081658585,1
1749,2500,seqmar,0.2558505160746848,full,0.23771610905424878,0.00907277347064931,0.21993379981188566,0.2554984182966119,0
1749,2500,seqmar,0.2558505160746848,cc,0.2132695450908065,0.013373625759336706,0.18705772025978942,0.2394813699218236,0
1749,2500,seqmar,0.2558505160746848,cc_ccproj,0.2115300511521631,0.01350206400865256,0.1850664919782496,0.23799361032607663,0
1749,2500,seqmar,0.2558505160746848,seq,0.24596975610976787,0.013537760361016156,0.21943623337084225,0.2725032788486935,1
1750,2500,seqmar,0.2558505160746848,full,0.24272836286264146,0.013793468524771719,0.21569366133220205,0.26976306439308084,1
1750,2500,seqmar,0.2558505160746848,cc,0.21028281843362728,0.03496499792793383,0.14175268177535935,0.2788129550918952,1
1750,2500,seqmar,0.2558505160746848,cc_ccproj,0.21437237504860313,0.034660453574129384,0.14643913435548694,0.2823056157417193,1
1750,2500,seqmar,0.2558505160746848,seq,0.24755766017584202,0.021112480702033726,0.206177958375559,0.288937361976125,1
1751,2500,seqmar,0.2558505160746848,full,0.25611940179779275,0.008831987096620537,0.23880902517649402,0.2734297784190915,1
1751,2500,seqmar,0.2558505160746848,cc,0.22562182146644044,0.013427674974115771,0.19930406212106372,0.25193958081181717,0
1751,2500,seqmar,0.2558505160746848,cc_ccproj,0.2253686525286237,0.013648947360887308,0.19861720727440157,0.25212009778284583,0
1751,2500,seqmar,0.2558505160746848,seq,0.2592555150158348,0.012320951357427166,0.23510689410000768,0.28340413593166197,1
1752,2500,seqmar,0.2558505160746848,full,0.25044709020043404,0.009893700206757366,0.23105579412135313,0.26983838627951495,1
1752,2500,seqmar,0.2558505160746848,cc,0.22281949713735336,0.01767146344150901,0.18818406523787945,0.25745492903682726,1
1752,2500,seqmar,0.2558505160746848,cc_ccproj,0.2239970752688364,0.017277897164888912,0.19013301909706742,0.25786113144060535,1
1752,2500,seqmar,0.2558505160746848,seq,0.2553007207812484,0.015176428582119785,0.22555546734634932,0.2850459742161474,1
1753,2500,seqmar,0.2558505160746848,full,0.253334211784286,0.010020111856425444,0.23369515342462935,0.2729732701439427,1
1753,2500,seqmar,0.2558505160746848,cc,0.1998495661672407,0.015912847711041848,0.16866095776212803,0.23103817457235337,0
1753,2500,seqmar,0.2558505160746848,cc_ccproj,0.19879707693613397,0.015914061409034935,0.16760608972666674,0.2299880641456012,0
1753,2500,seqmar,0.2558505160746848,seq,0.2319310126495965,0.015463248889071609,0.20162360174303715,0.26223842355615584,1
1754,2500,seqmar,0.2558505160746848,full,0.25724114939074477,0.00918842252520811,0.2392321721666003,0.27525012661488923,1
1754,2500,seqmar,0.2558505160746848,cc,0.2366328632537884,0.012067183138625252,0.2129816189072339,0.26028410760034293,1
1754,2500,seqmar,0.2558505160746848,cc_ccproj,0.23465479627114424,0.01225362564672531,0.21063813132352632,0.25867146121876217,1
1754,2500,seqmar,0.2558505160746848,seq,0.27317092629972034,0.012704551305679768,0.24827046330084668,0.298071389298594,1
1755,2500,seqmar,0.2558505160746848,full,0.2556010432264351,0.010354296914267057,0.23530699418923748,0.2758950922636328,1
1755,2500,seqmar,0.2558505160746848,cc,0.22769905548416755,0.01609696598909165,0.19614958188518175,0.2592485290831533,1
1755,2500,seqmar,0.2558505160746848,cc_ccproj,0.22752022219020396,0.015856856421236087,0.19644135469655855,0.25859908968384937,1
1755,2500,seqmar,0.2558505160746848,seq,0.26758795564986104,0.013016052895800765,0.24207696075322327,0.2930989505464988,1
1756,2500,seqmar,0.2558505160746848,full,0.2795810035034729,0.010967515744934028,0.25808506764352623,0.3010769393634196,0
1756,2500,seqmar,0.2558505160746848,cc,0.2704146805644035,0.026205566127324185,0.2190527147603653,0.32177664636844167,1
1756,2500,seqmar,0.2558505160746848,cc_ccproj,0.2705381450912277,0.026251934167904025,0.21908529959761935,0.32199099058483605,1
1756,2500,seqmar,0.2558505160746848,seq,0.29531653776740185,0.016431078833210818,0.26311221502717025,0.32752086050763346,0
1757,2500,seqmar,0.2558505160746848,full,0.27122348835711557,0.009613359513001905,0.25238164994119633,0.2900653267730348,1
1757,2500,seqmar,0.2558505160746848,cc,0.24292311435931516,0.011657457152195128,0.22007491818969385,0.2657713105289365,1
1757,2500,seqmar,0.2558505160746848,cc_ccproj,0.23986438177218702,0.011749340037758212,0.21683609845606644,0.2628926650883076,1
1757,2500,seqmar,0.2558505160746848,seq,0.2722009101621118,0.011911103581411276,0.24885557612641962,0.29554624419780395,1
1758,2500,seqmar,0.2558505160746848,full,0.2534526601941833,0.011544005519245852,0.2308268251391298,0.2760784952492368,1
1758,2500,seqmar,0.2558505160746848,cc,0.2092443772537707,0.018599556224947224,0.1727899169244464,0.24569883758309502,0
1758,2500,seqmar,0.2558505160746848,cc_ccproj,0.20995028883194822,0.01852787381244669,0.17363632344944988,0.24626425421444656,0
1758,2500,seqmar,0.2558505160746848,seq,0.25402696846774286,0.018225420823864715,0.2183058000498817,0.289748136885604,1
1759,2500,seqmar,0.2558505160746848,full,0.24213399754062956,0.009203924320909645,0.22409463735521437,0.2601733577260447,1
1759,2500,seqmar,0.2558505160746848,cc,0.19095463382229866,0.01373783350331969,0.16402897493018434,0.21788029271441298,0
1759,2500,seqmar,0.2558505160746848,cc_ccproj,0.1883269285230948,0.013552383927883715,0.16176474411978323,0.21488911292640636,0
1759,2500,seqmar,0.2558505160746848,seq,0.23638815441872657,0.011830344770761692,0.2132011047433419,0.2595752040941112,1
1760,2500,seqmar,0.2558505160746848,full,0.2602953092607312,0.010156762825021646,0.24038841992417348,0.2802021985972889,1
1760,2500,seqmar,0.2558505160746848,cc,0.22765871423618206,0.013699995160087765,0.20080721713403699,0.25451021133832713,0
1760,2500,seqmar,0.2558505160746848,cc_ccproj,0.2271349876325731,0.01359030991501275,0.2004984696604105,0.25377150560473566,0
1760,2500,seqmar,0.2558505160746848,seq,0.2560695055825027,0.012084577924658507,0.23238416808180423,0.27975484308320114,1
1761,2500,seqmar,0.2558505160746848,full,0.26265045792586844,0.012793728524644126,0.23757521078958319,0.28772570506215367,1
1761,2500,seqmar,0.2558505160746848,cc,0.20922652302465103,0.012055474068120756,0.1855982280345778,0.23285481801472427,0
1761,2500,seqmar,0.2558505160746848,cc_ccproj,0.20848474963283703,0.012068618077183603,0.18483069285838813,0.23213880640728593,0
1761,2500,seqmar,0.2558505160746848,seq,0.23918400299194187,0.012035194292572276,0.21559545563155819,0.26277255035232555,1
1762,2500,seqmar,0.2558505160746848,full,0.24452864356473805,0.009655814320856911,0.22560359525445242,0.26345369187502365,1
1762,2500,seqmar,0.2558505160746848,cc,0.20877597892797467,0.014745135979910862,0.17987604346020367,0.23767591439574567,0
1762,2500,seqmar,0.2558505160746848,cc_ccproj,0.20759209681808033,0.01458583187465919,0.17900439165919196,0.2361798019769687,0
1762,2500,seqmar,0.2558505160746848,seq,0.25574630985327956,0.014093797134995192,0.2281229750632752,0.28336964464328396,1
1763,2500,seqmar,0.2558505160746848,full,0.26783955945538107,0.01047634055515504,0.24730630927750083,0.2883728096332613,1
1763,2500,seqmar,0.2558505160746848,cc,0.22833172539492874,0.021647733277236205,0.18590294782461655,0.27076050296524096,1
1763,2500,seqmar,0.2558505160746848,cc_ccproj,0.22586879731277296,0.021540381747289217,0.18365042487484212,0.2680871697507038,1
1763,2500,seqmar,0.2558505160746848,seq,0.277408877721932,0.024997640839660135,0.22841440197773055,0.3264033534661335,1
1764,2500,seqmar,0.2558505160746848,full,0.2772117486779202,0.009020287203952452,0.2595323106279659,0.2948911867278745,0
1764,2500,seqmar,0.2558505160746848,cc,0.2407273272409486,0.013026924291807596,0.21519502479967578,0.26625962968222144,1
1764,2500,seqmar,0.2558505160746848,cc_ccproj,0.24070321257414526,0.012852981317607067,0.21551183209766925,0.2658945930506213,1
1764,2500,seqmar,0.2558505160746848,seq,0.27378139007157876,0.012700050674079406,0.24888974814854947,0.29867303199460804,1
