replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
61,2500,5,stress,ccmar,0.2558505160746848,seq,0.2724235110167919,0.019302380385045326,0.23459154064621068,0.31025548138737313,1
62,2500,5,stress,ccmar,0.2558505160746848,full,0.24105077128226293,0.009905251821399513,0.22163683445452012,0.26046470811000577,1
62,2500,5,stress,ccmar,0.2558505160746848,cc,0.23043656575079563,0.01840835493640467,0.19435685306081235,0.2665162784407789,1
62,2500,5,stress,ccmar,0.2558505160746848,seq,0.2142481261004915,0.020483770637159962,0.1741006733840789,0.2543955788169041,0
63,2500,5,stress,ccmar,0.2558505160746848,full,0.25190067532863863,0.00860249690668923,0.23504009121441052,0.2687612594428668,1
63,2500,5,stress,ccmar,0.2558505160746848,cc,0.25090825675073913,0.013559738545151434,0.22433165756246276,0.2774848559390155,1
63,2500,5,stress,ccmar,0.2558505160746848,seq,0.24758751519619554,0.013521382227507435,0.221086093009081,0.2740889373833101,1
64,2500,5,stress,ccmar,0.2558505160746848,full,0.23747885236317726,0.009618824504611464,0.21862630276052747,0.25633140196582704,1
64,2500,5,stress,ccmar,0.2558505160746848,cc,0.23580812921558736,0.0164645521358816,0.2035382000076774,0.2680780584234973,1
64,2500,5,stress,ccmar,0.2558505160746848,seq,0.24696291758711122,0.026492507119731966,0.1950385577722656,0.29888727740195686,1
65,2500,5,stress,ccmar,0.2558505160746848,full,0.25463147210466885,0.00945450708837252,0.23610097871988006,0.27316196548945765,1
65,2500,5,stress,ccmar,0.2558505160746848,cc,0.25495475342803825,0.017673727376742217,0.22031488429704393,0.28959462255903257,1
65,2500,5,stress,ccmar,0.2558505160746848,seq,0.2550471790531493,0.01821188367100031,0.21935254296735557,0.290741815138943,1
66,2500,5,stress,ccmar,0.2558505160746848,full,0.23397610646738357,0.010029019638109258,0.2143195891764445,0.25363262375832263,0
66,2500,5,stress,ccmar,0.2558505160746848,cc,0.2251051886408776,0.019881297744832622,0.18613856109508828,0.264071816186667,1
66,2500,5,stress,ccmar,0.2558505160746848,seq,0.22510733992872098,0.021231405449351204,0.18349454990682518,0.2667201299506168,1
67,2500,5,stress,ccmar,0.2558505160746848,full,0.238499692102017,0.008993853745730786,0.220872062678164,0.25612732152587,1
67,2500,5,stress,ccmar,0.2558505160746848,cc,0.2392057660269822,0.014382808879287182,0.21101597862705643,0.26739555342690796,1
67,2500,5,stress,ccmar,0.2558505160746848,seq,0.2395100296686608,0.01393047947862503,0.21220679160318145,0.26681326773414016,1
68,2500,5,stress,ccmar,0.2558505160746848,full,0.257755362015661,0.01113903547303723,0.23592325366599395,0.27958747036532805,1
68,2500,5,stress,ccmar,0.2558505160746848,cc,0.23831906958992286,0.04216009239122878,0.15568680691823328,0.32095133226161243,1
68,2500,5,stress,ccmar,0.2558505160746848,seq,0.1866899190431534,0.04399753284275284,0.10045633926273967,0.27292349882356715,1
69,2500,5,stress,ccmar,0.2558505160746848,full,0.25482002950946675,0.00888617929503247,0.2374034381310376,0.2722366208878959,1
69,2500,5,stress,ccmar,0.2558505160746848,cc,0.2523342824808823,0.014293362913691184,0.2243198059520871,0.2803487590096775,1
69,2500,5,stress,ccmar,0.2558505160746848,seq,0.24361391668196838,0.014348312028825664,0.21549174186652725,0.2717360914974095,1
70,2500,5,stress,ccmar,0.2558505160746848,full,0.2565298984908187,0.009895186598994127,0.23713568913648683,0.2759241078451506,1
70,2500,5,stress,ccmar,0.2558505160746848,cc,0.25858624783275364,0.01221859599575607,0.2346382397394264,0.28253425592608084,1
70,2500,5,stress,ccmar,0.2558505160746848,seq,0.25155002031011464,0.01290853959207816,0.22624974761663208,0.2768502930035972,1
71,2500,5,stress,ccmar,0.2558505160746848,full,0.24839338400790276,0.011374818333372975,0.2260991497438058,0.2706876182719997,1
71,2500,5,stress,ccmar,0.2558505160746848,cc,0.24967380687271298,0.01319419526604926,0.22381365934626757,0.2755339543991584,1
