replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
20,2500,5,bounded,seqmar,0.15,cc,0.15379015941276866,0.008828580894315798,0.13648645882531127,0.17109386000022606,1
20,2500,5,bounded,seqmar,0.15,seq,0.14754872490707735,0.013589051982120959,0.12091467243807763,0.17418277737607707,1
21,2500,5,bounded,seqmar,0.15,full,0.15502379164013874,0.006837490343059304,0.1416225568231021,0.1684250264571754,1
21,2500,5,bounded,seqmar,0.15,cc,0.1577657553492726,0.008378408754543772,0.1413443759426117,0.17418713475593348,1
21,2500,5,bounded,seqmar,0.15,seq,0.14645525627975212,0.013640162172847968,0.1197210296776845,0.17318948288181973,1
22,2500,5,bounded,seqmar,0.15,full,0.1526695602291186,0.006705879726206201,0.1395262774810971,0.16581284297714008,1
22,2500,5,bounded,seqmar,0.15,cc,0.15595983560664625,0.008921854226021129,0.13847332264832835,0.17344634856496416,1
22,2500,5,bounded,seqmar,0.15,seq,0.1568493576912832,0.008964647244077681,0.1392789719587847,0.1744197434237817,1
23,2500,5,bounded,seqmar,0.15,full,0.15455937184955396,0.006732221118529731,0.14136446092127572,0.1677542827778322,1
23,2500,5,bounded,seqmar,0.15,cc,0.16132533689862588,0.008814575663050536,0.14404908606004357,0.1786015877372082,1
23,2500,5,bounded,seqmar,0.15,seq,0.1623663594726048,0.012272679402652016,0.1383123498496003,0.1864203690956093,1
24,2500,5,bounded,seqmar,0.15,full,0.14256397306777585,0.006700574187304689,0.12943108898491992,0.15569685715063178,1
24,2500,5,bounded,seqmar,0.15,cc,0.14281588339272513,0.00846919808505289,0.12621656016808588,0.15941520661736439,1
24,2500,5,bounded,seqmar,0.15,seq,0.14710724755338758,0.010247086532000993,0.1270233270042002,0.16719116810257498,1
25,2500,5,bounded,seqmar,0.15,full,0.15656192315950515,0.006629037667515852,0.14356924807901467,0.16955459823999564,1
25,2500,5,bounded,seqmar,0.15,cc,0.1612430050614219,0.008454935051903964,0.14467163686806483,0.17781437325477895,1
25,2500,5,bounded,seqmar,0.15,seq,0.1474763863225639,0.010140618689046749,0.1276011389110785,0.16735163373404932,1
26,2500,5,bounded,seqmar,0.15,full,0.1509413205960976,0.0066642211921106,0.13787968707455225,0.16400295411764296,1
26,2500,5,bounded,seqmar,0.15,cc,0.1581515894358841,0.008770335252238652,0.1409620482091543,0.17534113066261386,1
26,2500,5,bounded,seqmar,0.15,seq,0.16127848800584543,0.0112448775077382,0.13923893308011404,0.18331804293157683,1
27,2500,5,bounded,seqmar,0.15,full,0.14696875699138173,0.006647717684735287,0.13393946974991058,0.15999804423285288,1
27,2500,5,bounded,seqmar,0.15,cc,0.15441101028896223,0.00790034783621293,0.13892661306464593,0.16989540751327853,1
27,2500,5,bounded,seqmar,0.15,seq,0.1576399665982275,0.008793320161931675,0.1404053757763115,0.1748745574201435,1
28,2500,5,bounded,seqmar,0.15,full,0.14566096532483194,0.006624152496798815,0.13267786500300519,0.1586440656466587,1
28,2500,5,bounded,seqmar,0.15,cc,0.15537753929799872,0.007971083521498758,0.13975450267810044,0.171000575917897,1
28,2500,5,bounded,seqmar,0.15,seq,0.15468091968865474,0.00968190341889791,0.13570473768581962,0.17365710169148987,1
29,2500,5,bounded,seqmar,0.15,full,0.1466325189378211,0.006586604964266657,0.1337230104274657,0.15954202744817647,1
29,2500,5,bounded,seqmar,0.15,cc,0.15510828893666648,0.007890612882280672,0.13964297187144858,0.17057360600188437,1
29,2500,5,bounded,seqmar,0.15,seq,0.15218056309115946,0.008774493424068688,0.13498287199740128,0.16937825418491764,1
30,2500,5,bounded,seqmar,0.15,full,0.15457087742969128,0.006791470312295641,0.14125984021551882,0.16788191464386373,1
30,2500,5,bounded,seqmar,0.15,cc,0.15435950878535945,0.008334043331922836,0.1380250840091945,0.1706939335615244,1
30,2500,5,bounded,seqmar,0.15,seq,0.15183274280190887,0.009463251654890271,0.13328511038168486,0.17038037522213287,1
31,2500,5,bounded,seqmar,0.15,full,0.15994709002139715,0.006733587203511424,0.14674950161575498,0.17314467842703932,1
31,2500,5,bounded,seqmar,0.15,cc,0.17336560337890575,0.009620906956394799,0.15450897224576107,0.19222223451205042,0
31,2500,5,bounded,seqmar,0.15,seq,0.17054474895771568,0.014797747904461998,0.1415416960126671,0.19954780190276425,1
