replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
45,2500,seqmar,0.2558505160746848,seq,0.265811779478554,0.018275011568568325,0.22999341498710724,0.30163014397000076,1
46,2500,seqmar,0.2558505160746848,full,0.24440164900304198,0.008707718765909674,0.22733483383435546,0.26146846417172853,1
46,2500,seqmar,0.2558505160746848,cc,0.23936835690464695,0.016799215228339867,0.206442500088564,0.2722942137207299,1
46,2500,seqmar,0.2558505160746848,cc_ccproj,0.24119237472600352,0.016948428052913512,0.20797406614772473,0.2744106833042823,1
46,2500,seqmar,0.2558505160746848,seq,0.2721008732926529,0.022050641816441584,0.22888240949643454,0.3153193370888713,1
47,2500,seqmar,0.2558505160746848,full,0.26362728414782793,0.0126613630580747,0.2388114685588156,0.2884430997368403,1
47,2500,seqmar,0.2558505160746848,cc,0.2389983943357428,0.022806743913238066,0.1942979976611681,0.2836987910103175,1
47,2500,seqmar,0.2558505160746848,cc_ccproj,0.23879274276432408,0.022843995261894495,0.19401933478800723,0.28356615074064095,1
47,2500,seqmar,0.2558505160746848,seq,0.2556188474543332,0.01768814526850838,0.22095071977474423,0.2902869751339222,1
48,2500,seqmar,0.2558505160746848,full,0.2517908527169695,0.010153062000850475,0.2318912168625004,0.2716904885714386,1
48,2500,seqmar,0.2558505160746848,cc,0.2660057987017841,0.023148926470909995,0.22063473653803461,0.31137686086553357,1
48,2500,seqmar,0.2558505160746848,cc_ccproj,0.26952125986140346,0.02314990049043372,0.22414828865446723,0.3148942310683397,1
48,2500,seqmar,0.2558505160746848,seq,0.28321771151584746,0.021313925815629724,0.2414431845480547,0.32499223848364023,1
49,2500,seqmar,0.2558505160746848,full,0.2428276697798431,0.010703085681696119,0.22185000732027238,0.2638053322394138,1
49,2500,seqmar,0.2558505160746848,cc,0.20360350279411416,0.014484355001266283,0.17521468865233963,0.23199231693588868,0
49,2500,seqmar,0.2558505160746848,cc_ccproj,0.20323064589450351,0.014357008032838982,0.17509142722438686,0.23136986456462016,0
49,2500,seqmar,0.2558505160746848,seq,0.23745879653158655,0.012955892271688254,0.21206571429149676,0.2628518787716764,1
50,2500,seqmar,0.2558505160746848,full,0.2592430274006822,0.00943263963774122,0.2407553934315645,0.27773066136979996,1
50,2500,seqmar,0.2558505160746848,cc,0.2525247495959186,0.016899135485806873,0.21940305267387433,0.28564644651796284,1
50,2500,seqmar,0.2558505160746848,cc_ccproj,0.25197605712771864,0.017068663201342923,0.21852209198884237,0.2854300222665949,1
50,2500,seqmar,0.2558505160746848,seq,0.279415198542573,0.015196009228502772,0.24963156774596928,0.30919882933917675,1
51,2500,seqmar,0.2558505160746848,full,0.26042475845441776,0.008781950403522077,0.2432124519494975,0.27763706495933804,1
51,2500,seqmar,0.2558505160746848,cc,0.2572597824512198,0.016244759678738584,0.22542063854338368,0.2890989263590559,1
51,2500,seqmar,0.2558505160746848,cc_ccproj,0.2540052487022852,0.016344380599776477,0.22197085137710812,0.28603964602746224,1
51,2500,seqmar,0.2558505160746848,seq,0.27367547488104926,0.01423523856198054,0.24577491998823164,0.3015760297738669,1
52,2500,seqmar,0.2558505160746848,full,0.2467510002589438,0.010056427265650005,0.22704076500512319,0.26646123551276446,1
52,2500,seqmar,0.2558505160746848,cc,0.2045857655975674,0.01178899860597889,0.18147975291605586,0.2276917782790789,0
52,2500,seqmar,0.2558505160746848,cc_ccproj,0.20490007674184613,0.011754069056854473,0.1818625247186147,0.22793762876507756,0
52,2500,seqmar,0.2558505160746848,seq,0.24422659082503761,0.01269350000666774,0.2193477879742099,0.26910539367586533,1
53,2500,seqmar,0.2558505160746848,full,0.24373138393814542,0.00905595827595934,0.22598203187176769,0.26148073600452315,1
53,2500,seqmar,0.2558505160746848,cc,0.2115955467127886,0.01804514981693906,0.1762277029759585,0.2469633904496187,0
53,2500,seqmar,0.2558505160746848,cc_ccproj,0.21283135665276895,0.018033775206386382,0.17748580674296027,0.24817690656257763,0
53,2500,seqmar,0.2558505160746848,seq,0.23390386262495666,0.019652714255575243,0.1953852504855723,0.272422474764341,1
54,2500,seqmar,0.2558505160746848,full,0.26388513623717424,0.010525884008439217,0.24325478267518727,0.2845154897991612,1
